Messstelle:                ;EW-Gmünd
08.03.1967 00:00:00; Lücke
09.03.1967 00:00:00; Lücke
10.03.1967 00:00:00; Lücke
11.03.1967 00:00:00; Lücke
12.03.1967 00:00:00; Lücke
13.03.1967 00:00:00; Lücke
14.03.1967 00:00:00; Lücke
15.03.1967 00:00:00; Lücke
16.03.1967 00:00:00; Lücke
17.03.1967 00:00:00; Lücke
18.03.1967 00:00:00; Lücke
19.03.1967 00:00:00; Lücke
20.03.1967 00:00:00; Lücke
21.03.1967 00:00:00; Lücke
22.03.1967 00:00:00; Lücke
23.03.1967 00:00:00; Lücke
24.03.1967 00:00:00; Lücke
25.03.1967 00:00:00; Lücke
26.03.1967 00:00:00; Lücke
27.03.1967 00:00:00; Lücke
28.03.1967 00:00:00; Lücke
29.03.1967 00:00:00; Lücke
30.03.1967 00:00:00; Lücke
31.03.1967 00:00:00; Lücke
01.04.1967 00:00:00; Lücke
02.04.1967 00:00:00; Lücke
03.04.1967 00:00:00; Lücke
04.04.1967 00:00:00; Lücke
05.04.1967 00:00:00; Lücke
06.04.1967 00:00:00; Lücke
07.04.1967 00:00:00; Lücke
08.04.1967 00:00:00; Lücke
09.04.1967 00:00:00; Lücke
10.04.1967 00:00:00; Lücke
11.04.1967 00:00:00; Lücke
12.04.1967 00:00:00; Lücke
13.04.1967 00:00:00; Lücke
14.04.1967 00:00:00; Lücke
15.04.1967 00:00:00; Lücke
16.04.1967 00:00:00; Lücke
17.04.1967 00:00:00; Lücke
18.04.1967 00:00:00; Lücke
19.04.1967 00:00:00; Lücke
20.04.1967 00:00:00; Lücke
21.04.1967 00:00:00; Lücke
22.04.1967 00:00:00; Lücke
23.04.1967 00:00:00; Lücke
24.04.1967 00:00:00; Lücke
25.04.1967 00:00:00; Lücke
26.04.1967 00:00:00; Lücke
27.04.1967 00:00:00; Lücke
28.04.1967 00:00:00; Lücke
29.04.1967 00:00:00; Lücke
30.04.1967 00:00:00; Lücke
01.05.1967 00:00:00; Lücke
02.05.1967 00:00:00; Lücke
03.05.1967 00:00:00; Lücke
04.05.1967 00:00:00; Lücke
05.05.1967 00:00:00; Lücke
06.05.1967 00:00:00; Lücke
07.05.1967 00:00:00; Lücke
08.05.1967 00:00:00; Lücke
09.05.1967 00:00:00; Lücke
10.05.1967 00:00:00; Lücke
11.05.1967 00:00:00; Lücke
12.05.1967 00:00:00; Lücke
13.05.1967 00:00:00; Lücke
14.05.1967 00:00:00; Lücke
15.05.1967 00:00:00; Lücke
16.05.1967 00:00:00; Lücke
17.05.1967 00:00:00; Lücke
18.05.1967 00:00:00; Lücke
19.05.1967 00:00:00; Lücke
20.05.1967 00:00:00; Lücke
21.05.1967 00:00:00; Lücke
22.05.1967 00:00:00; Lücke
23.05.1967 00:00:00; Lücke
24.05.1967 00:00:00; Lücke
25.05.1967 00:00:00; Lücke
26.05.1967 00:00:00; Lücke
27.05.1967 00:00:00; Lücke
28.05.1967 00:00:00; Lücke
29.05.1967 00:00:00; Lücke
30.05.1967 00:00:00; Lücke
31.05.1967 00:00:00; Lücke
01.06.1967 00:00:00; Lücke
02.06.1967 00:00:00; Lücke
03.06.1967 00:00:00; Lücke
04.06.1967 00:00:00; Lücke
05.06.1967 00:00:00; Lücke
06.06.1967 00:00:00; Lücke
07.06.1967 00:00:00; Lücke
08.06.1967 00:00:00; Lücke
09.06.1967 00:00:00; Lücke
10.06.1967 00:00:00; Lücke
11.06.1967 00:00:00; Lücke
12.06.1967 00:00:00; Lücke
13.06.1967 00:00:00; Lücke
14.06.1967 00:00:00; Lücke
15.06.1967 00:00:00; Lücke
16.06.1967 00:00:00; Lücke
17.06.1967 00:00:00; Lücke
18.06.1967 00:00:00; Lücke
19.06.1967 00:00:00; Lücke
20.06.1967 00:00:00; Lücke
21.06.1967 00:00:00; Lücke
22.06.1967 00:00:00; Lücke
23.06.1967 00:00:00; Lücke
24.06.1967 00:00:00; Lücke
25.06.1967 00:00:00; Lücke
26.06.1967 00:00:00; Lücke
27.06.1967 00:00:00; Lücke
28.06.1967 00:00:00; Lücke
29.06.1967 00:00:00; Lücke
30.06.1967 00:00:00; Lücke
01.07.1967 00:00:00; Lücke
02.07.1967 00:00:00; Lücke
03.07.1967 00:00:00; Lücke
04.07.1967 00:00:00; Lücke
05.07.1967 00:00:00; Lücke
06.07.1967 00:00:00; Lücke
07.07.1967 00:00:00; Lücke
08.07.1967 00:00:00; Lücke
09.07.1967 00:00:00; Lücke
10.07.1967 00:00:00; Lücke
11.07.1967 00:00:00; Lücke
12.07.1967 00:00:00; Lücke
13.07.1967 00:00:00; Lücke
14.07.1967 00:00:00; Lücke
15.07.1967 00:00:00; Lücke
16.07.1967 00:00:00; Lücke
17.07.1967 00:00:00; Lücke
18.07.1967 00:00:00; Lücke
19.07.1967 00:00:00; Lücke
20.07.1967 00:00:00; Lücke
21.07.1967 00:00:00; Lücke
22.07.1967 00:00:00; Lücke
23.07.1967 00:00:00; Lücke
24.07.1967 00:00:00; Lücke
25.07.1967 00:00:00; Lücke
26.07.1967 00:00:00; Lücke
27.07.1967 00:00:00; Lücke
28.07.1967 00:00:00; Lücke
29.07.1967 00:00:00; Lücke
30.07.1967 00:00:00; Lücke
31.07.1967 00:00:00; Lücke
01.08.1967 00:00:00; Lücke
02.08.1967 00:00:00; Lücke
03.08.1967 00:00:00; Lücke
04.08.1967 00:00:00; Lücke
05.08.1967 00:00:00; Lücke
06.08.1967 00:00:00; Lücke
07.08.1967 00:00:00; Lücke
08.08.1967 00:00:00; Lücke
09.08.1967 00:00:00; Lücke
10.08.1967 00:00:00; Lücke
11.08.1967 00:00:00; Lücke
12.08.1967 00:00:00; Lücke
13.08.1967 00:00:00; Lücke
14.08.1967 00:00:00; Lücke
15.08.1967 00:00:00; Lücke
16.08.1967 00:00:00; Lücke
17.08.1967 00:00:00; Lücke
18.08.1967 00:00:00; Lücke
19.08.1967 00:00:00; Lücke
20.08.1967 00:00:00; Lücke
21.08.1967 00:00:00; Lücke
22.08.1967 00:00:00; Lücke
23.08.1967 00:00:00; Lücke
24.08.1967 00:00:00; Lücke
25.08.1967 00:00:00; Lücke
26.08.1967 00:00:00; Lücke
27.08.1967 00:00:00; Lücke
28.08.1967 00:00:00; Lücke
29.08.1967 00:00:00; Lücke
30.08.1967 00:00:00; Lücke
31.08.1967 00:00:00; Lücke
01.09.1967 00:00:00; Lücke
02.09.1967 00:00:00; Lücke
03.09.1967 00:00:00; Lücke
04.09.1967 00:00:00; Lücke
05.09.1967 00:00:00; Lücke
06.09.1967 00:00:00; Lücke
07.09.1967 00:00:00; Lücke
08.09.1967 00:00:00; Lücke
09.09.1967 00:00:00; Lücke
10.09.1967 00:00:00; Lücke
11.09.1967 00:00:00; Lücke
12.09.1967 00:00:00; Lücke
13.09.1967 00:00:00; Lücke
14.09.1967 00:00:00; Lücke
15.09.1967 00:00:00; Lücke
16.09.1967 00:00:00; Lücke
17.09.1967 00:00:00; Lücke
18.09.1967 00:00:00; Lücke
19.09.1967 00:00:00; Lücke
20.09.1967 00:00:00; Lücke
21.09.1967 00:00:00; Lücke
22.09.1967 00:00:00; Lücke
23.09.1967 00:00:00; Lücke
24.09.1967 00:00:00; Lücke
25.09.1967 00:00:00; Lücke
26.09.1967 00:00:00; Lücke
27.09.1967 00:00:00; Lücke
28.09.1967 00:00:00; Lücke
29.09.1967 00:00:00; Lücke
30.09.1967 00:00:00; Lücke
01.10.1967 00:00:00; Lücke
02.10.1967 00:00:00; Lücke
03.10.1967 00:00:00; Lücke
04.10.1967 00:00:00; Lücke
05.10.1967 00:00:00; Lücke
06.10.1967 00:00:00; Lücke
07.10.1967 00:00:00; Lücke
08.10.1967 00:00:00; Lücke
09.10.1967 00:00:00; Lücke
10.10.1967 00:00:00; Lücke
11.10.1967 00:00:00; Lücke
12.10.1967 00:00:00; Lücke
13.10.1967 00:00:00; Lücke
14.10.1967 00:00:00; Lücke
15.10.1967 00:00:00; Lücke
16.10.1967 00:00:00; Lücke
17.10.1967 00:00:00; Lücke
18.10.1967 00:00:00; Lücke
19.10.1967 00:00:00; Lücke
20.10.1967 00:00:00; Lücke
21.10.1967 00:00:00; Lücke
22.10.1967 00:00:00; Lücke
23.10.1967 00:00:00; Lücke
24.10.1967 00:00:00; Lücke
25.10.1967 00:00:00; Lücke
26.10.1967 00:00:00; Lücke
27.10.1967 00:00:00; Lücke
28.10.1967 00:00:00; Lücke
29.10.1967 00:00:00; Lücke
30.10.1967 00:00:00; Lücke
31.10.1967 00:00:00; Lücke
01.11.1967 00:00:00; Lücke
02.11.1967 00:00:00; Lücke
03.11.1967 00:00:00; Lücke
04.11.1967 00:00:00; Lücke
05.11.1967 00:00:00; Lücke
06.11.1967 00:00:00; Lücke
07.11.1967 00:00:00; Lücke
08.11.1967 00:00:00; Lücke
09.11.1967 00:00:00; Lücke
10.11.1967 00:00:00; Lücke
11.11.1967 00:00:00; Lücke
12.11.1967 00:00:00; Lücke
13.11.1967 00:00:00; Lücke
14.11.1967 00:00:00; Lücke
15.11.1967 00:00:00; Lücke
16.11.1967 00:00:00; Lücke
17.11.1967 00:00:00; Lücke
18.11.1967 00:00:00; Lücke
19.11.1967 00:00:00; Lücke
20.11.1967 00:00:00; Lücke
21.11.1967 00:00:00; Lücke
22.11.1967 00:00:00; Lücke
23.11.1967 00:00:00; Lücke
24.11.1967 00:00:00; Lücke
25.11.1967 00:00:00; Lücke
26.11.1967 00:00:00; Lücke
27.11.1967 00:00:00; Lücke
28.11.1967 00:00:00; Lücke
29.11.1967 00:00:00; Lücke
30.11.1967 00:00:00; Lücke
01.12.1967 00:00:00; Lücke
02.12.1967 00:00:00; Lücke
03.12.1967 00:00:00; Lücke
04.12.1967 00:00:00; Lücke
05.12.1967 00:00:00; Lücke
06.12.1967 00:00:00; Lücke
07.12.1967 00:00:00; Lücke
08.12.1967 00:00:00; Lücke
09.12.1967 00:00:00; Lücke
10.12.1967 00:00:00; Lücke
11.12.1967 00:00:00; Lücke
12.12.1967 00:00:00; Lücke
13.12.1967 00:00:00; Lücke
14.12.1967 00:00:00; Lücke
15.12.1967 00:00:00; Lücke
16.12.1967 00:00:00; Lücke
17.12.1967 00:00:00; Lücke
18.12.1967 00:00:00; Lücke
19.12.1967 00:00:00; Lücke
20.12.1967 00:00:00; Lücke
21.12.1967 00:00:00; Lücke
22.12.1967 00:00:00; Lücke
23.12.1967 00:00:00; Lücke
24.12.1967 00:00:00; Lücke
25.12.1967 00:00:00; Lücke
26.12.1967 00:00:00; Lücke
27.12.1967 00:00:00; Lücke
28.12.1967 00:00:00; Lücke
29.12.1967 00:00:00; Lücke
30.12.1967 00:00:00; Lücke
31.12.1967 00:00:00; Lücke
01.01.1968 00:00:00;   112
02.01.1968 00:00:00;   124
03.01.1968 00:00:00;   124
04.01.1968 00:00:00;   122
05.01.1968 00:00:00;   121
06.01.1968 00:00:00;   112
07.01.1968 00:00:00;   112
08.01.1968 00:00:00;   121
09.01.1968 00:00:00;   122
10.01.1968 00:00:00;   124
11.01.1968 00:00:00;   122
12.01.1968 00:00:00;   121
13.01.1968 00:00:00;   114
14.01.1968 00:00:00;   124
15.01.1968 00:00:00;   127
16.01.1968 00:00:00;   119
17.01.1968 00:00:00;   120
18.01.1968 00:00:00;   122
19.01.1968 00:00:00;   121
20.01.1968 00:00:00;   121
21.01.1968 00:00:00;   111
22.01.1968 00:00:00;   119
23.01.1968 00:00:00;   127
24.01.1968 00:00:00;   125
25.01.1968 00:00:00;   127
26.01.1968 00:00:00;   126
27.01.1968 00:00:00;   118
28.01.1968 00:00:00;   112
29.01.1968 00:00:00;   124
30.01.1968 00:00:00;   124
31.01.1968 00:00:00;   125
01.02.1968 00:00:00;   125
02.02.1968 00:00:00;   125
03.02.1968 00:00:00;   110
04.02.1968 00:00:00;   110
05.02.1968 00:00:00;   127
06.02.1968 00:00:00;   131
07.02.1968 00:00:00;   127
08.02.1968 00:00:00;   118
09.02.1968 00:00:00;   120
10.02.1968 00:00:00;   111
11.02.1968 00:00:00;   111
12.02.1968 00:00:00;   125
13.02.1968 00:00:00;   126
14.02.1968 00:00:00;   129
15.02.1968 00:00:00;   127
16.02.1968 00:00:00;   112
17.02.1968 00:00:00;   111
18.02.1968 00:00:00;   111
19.02.1968 00:00:00;   114
20.02.1968 00:00:00;   112
21.02.1968 00:00:00;   113
22.02.1968 00:00:00;   111
23.02.1968 00:00:00;   112
24.02.1968 00:00:00;   113
25.02.1968 00:00:00;   113
26.02.1968 00:00:00;   134
27.02.1968 00:00:00;   147
28.02.1968 00:00:00;   134
29.02.1968 00:00:00;   150
01.03.1968 00:00:00;   147
02.03.1968 00:00:00;   126
03.03.1968 00:00:00;   112
04.03.1968 00:00:00;   129
05.03.1968 00:00:00;   123
06.03.1968 00:00:00;   111
07.03.1968 00:00:00;   111
08.03.1968 00:00:00;   119
09.03.1968 00:00:00;   112
10.03.1968 00:00:00;   111
11.03.1968 00:00:00;   119
12.03.1968 00:00:00;   111
13.03.1968 00:00:00;   114
14.03.1968 00:00:00;   112
15.03.1968 00:00:00;   110
16.03.1968 00:00:00;   110
17.03.1968 00:00:00;   111
18.03.1968 00:00:00;   110
19.03.1968 00:00:00;   112
20.03.1968 00:00:00;   123
21.03.1968 00:00:00;   126
22.03.1968 00:00:00;   131
23.03.1968 00:00:00;   111
24.03.1968 00:00:00;   112
25.03.1968 00:00:00;   121
26.03.1968 00:00:00;   123
27.03.1968 00:00:00;   125
28.03.1968 00:00:00;   127
29.03.1968 00:00:00;   133
30.03.1968 00:00:00;   136
31.03.1968 00:00:00;   137
01.04.1968 00:00:00;   141
02.04.1968 00:00:00;   146
03.04.1968 00:00:00;   141
04.04.1968 00:00:00;   141
05.04.1968 00:00:00;   139
06.04.1968 00:00:00;   141
07.04.1968 00:00:00;   140
08.04.1968 00:00:00;   141
09.04.1968 00:00:00;   143
10.04.1968 00:00:00;   140
11.04.1968 00:00:00;   136
12.04.1968 00:00:00;   127
13.04.1968 00:00:00;   126
14.04.1968 00:00:00;   128
15.04.1968 00:00:00;   133
16.04.1968 00:00:00;   141
17.04.1968 00:00:00;   146
18.04.1968 00:00:00;   154
19.04.1968 00:00:00;   149
20.04.1968 00:00:00;   152
21.04.1968 00:00:00;   155
22.04.1968 00:00:00;   158
23.04.1968 00:00:00;   161
24.04.1968 00:00:00;   158
25.04.1968 00:00:00;   152
26.04.1968 00:00:00;   145
27.04.1968 00:00:00;   142
28.04.1968 00:00:00;   143
29.04.1968 00:00:00;   143
30.04.1968 00:00:00;   142
01.05.1968 00:00:00;   138
02.05.1968 00:00:00;   137
03.05.1968 00:00:00;   141
04.05.1968 00:00:00;   145
05.05.1968 00:00:00;   161
06.05.1968 00:00:00;   160
07.05.1968 00:00:00;   152
08.05.1968 00:00:00;   147
09.05.1968 00:00:00;   143
10.05.1968 00:00:00;   142
11.05.1968 00:00:00;   144
12.05.1968 00:00:00;   156
13.05.1968 00:00:00;   152
14.05.1968 00:00:00;   146
15.05.1968 00:00:00;   147
16.05.1968 00:00:00;   147
17.05.1968 00:00:00;   149
18.05.1968 00:00:00;   147
19.05.1968 00:00:00;   141
20.05.1968 00:00:00;   139
21.05.1968 00:00:00;   138
22.05.1968 00:00:00;   139
23.05.1968 00:00:00;   140
24.05.1968 00:00:00;   152
25.05.1968 00:00:00;   149
26.05.1968 00:00:00;   147
27.05.1968 00:00:00;   157
28.05.1968 00:00:00;   164
29.05.1968 00:00:00;   173
30.05.1968 00:00:00;   177
31.05.1968 00:00:00;   170
01.06.1968 00:00:00;   152
02.06.1968 00:00:00;   148
03.06.1968 00:00:00;   147
04.06.1968 00:00:00;   154
05.06.1968 00:00:00;   155
06.06.1968 00:00:00;   156
07.06.1968 00:00:00;   162
08.06.1968 00:00:00;   152
09.06.1968 00:00:00;   151
10.06.1968 00:00:00;   150
11.06.1968 00:00:00;   149
12.06.1968 00:00:00;   158
13.06.1968 00:00:00;   143
14.06.1968 00:00:00;   162
15.06.1968 00:00:00;   150
16.06.1968 00:00:00;   149
17.06.1968 00:00:00;   157
18.06.1968 00:00:00;   157
19.06.1968 00:00:00;   161
20.06.1968 00:00:00;   156
21.06.1968 00:00:00;   156
22.06.1968 00:00:00;   146
23.06.1968 00:00:00;   146
24.06.1968 00:00:00;   151
25.06.1968 00:00:00;   145
26.06.1968 00:00:00;   146
27.06.1968 00:00:00;   150
28.06.1968 00:00:00;   152
29.06.1968 00:00:00;   150
30.06.1968 00:00:00;   152
01.07.1968 00:00:00;   151
02.07.1968 00:00:00;   155
03.07.1968 00:00:00;   157
04.07.1968 00:00:00;   158
05.07.1968 00:00:00;   155
06.07.1968 00:00:00;   148
07.07.1968 00:00:00;   146
08.07.1968 00:00:00;   162
09.07.1968 00:00:00;   149
10.07.1968 00:00:00;   157
11.07.1968 00:00:00;   166
12.07.1968 00:00:00;   154
13.07.1968 00:00:00;   143
14.07.1968 00:00:00;   140
15.07.1968 00:00:00;   145
16.07.1968 00:00:00;   143
17.07.1968 00:00:00;   144
18.07.1968 00:00:00;   152
19.07.1968 00:00:00;   153
20.07.1968 00:00:00;   149
21.07.1968 00:00:00;   152
22.07.1968 00:00:00;   147
23.07.1968 00:00:00;   143
24.07.1968 00:00:00;   151
25.07.1968 00:00:00;   151
26.07.1968 00:00:00;   159
27.07.1968 00:00:00;   149
28.07.1968 00:00:00;   142
29.07.1968 00:00:00;   152
30.07.1968 00:00:00;   150
31.07.1968 00:00:00;   149
01.08.1968 00:00:00;   156
02.08.1968 00:00:00;   162
03.08.1968 00:00:00;   157
04.08.1968 00:00:00;   159
05.08.1968 00:00:00;   166
06.08.1968 00:00:00;   156
07.08.1968 00:00:00;   180
08.08.1968 00:00:00;   173
09.08.1968 00:00:00;   176
10.08.1968 00:00:00;   157
11.08.1968 00:00:00;   157
12.08.1968 00:00:00;   155
13.08.1968 00:00:00;   151
14.08.1968 00:00:00;   150
15.08.1968 00:00:00;   151
16.08.1968 00:00:00;   146
17.08.1968 00:00:00;   145
18.08.1968 00:00:00;   153
19.08.1968 00:00:00;   148
20.08.1968 00:00:00;   145
21.08.1968 00:00:00;   142
22.08.1968 00:00:00;   146
23.08.1968 00:00:00;   152
24.08.1968 00:00:00;   146
25.08.1968 00:00:00;   139
26.08.1968 00:00:00;   147
27.08.1968 00:00:00;   147
28.08.1968 00:00:00;   146
29.08.1968 00:00:00;   138
30.08.1968 00:00:00;   140
31.08.1968 00:00:00;   139
01.09.1968 00:00:00;   139
02.09.1968 00:00:00;   135
03.09.1968 00:00:00;   134
04.09.1968 00:00:00;   137
05.09.1968 00:00:00;   143
06.09.1968 00:00:00;   138
07.09.1968 00:00:00;   137
08.09.1968 00:00:00;   138
09.09.1968 00:00:00;   137
10.09.1968 00:00:00;   135
11.09.1968 00:00:00;   136
12.09.1968 00:00:00;   141
13.09.1968 00:00:00;   135
14.09.1968 00:00:00;   134
15.09.1968 00:00:00;   133
16.09.1968 00:00:00;   137
17.09.1968 00:00:00;   134
18.09.1968 00:00:00;   133
19.09.1968 00:00:00;   135
20.09.1968 00:00:00;   136
21.09.1968 00:00:00;   130
22.09.1968 00:00:00;   139
23.09.1968 00:00:00;   139
24.09.1968 00:00:00;   143
25.09.1968 00:00:00;   146
26.09.1968 00:00:00;   143
27.09.1968 00:00:00;   140
28.09.1968 00:00:00;   140
29.09.1968 00:00:00;   133
30.09.1968 00:00:00;   146
01.10.1968 00:00:00;   151
02.10.1968 00:00:00;   157
03.10.1968 00:00:00;   160
04.10.1968 00:00:00;   153
05.10.1968 00:00:00;   149
06.10.1968 00:00:00;   153
07.10.1968 00:00:00;   147
08.10.1968 00:00:00;   149
09.10.1968 00:00:00;   149
10.10.1968 00:00:00;   150
11.10.1968 00:00:00;   148
12.10.1968 00:00:00;   141
13.10.1968 00:00:00;   134
14.10.1968 00:00:00;   133
15.10.1968 00:00:00;   156
16.10.1968 00:00:00;   149
17.10.1968 00:00:00;   148
18.10.1968 00:00:00;   147
19.10.1968 00:00:00;   132
20.10.1968 00:00:00;   130
21.10.1968 00:00:00;   143
22.10.1968 00:00:00;   137
23.10.1968 00:00:00;   136
24.10.1968 00:00:00;   136
25.10.1968 00:00:00;   135
26.10.1968 00:00:00;   127
27.10.1968 00:00:00;   129
28.10.1968 00:00:00;   142
29.10.1968 00:00:00;   140
30.10.1968 00:00:00;   140
31.10.1968 00:00:00;   125
01.11.1968 00:00:00;   124
02.11.1968 00:00:00;   123
03.11.1968 00:00:00;   126
04.11.1968 00:00:00;   140
05.11.1968 00:00:00;   137
06.11.1968 00:00:00;   125
07.11.1968 00:00:00;   124
08.11.1968 00:00:00;   135
09.11.1968 00:00:00;   135
10.11.1968 00:00:00;   123
11.11.1968 00:00:00;   138
12.11.1968 00:00:00;   143
13.11.1968 00:00:00;   134
14.11.1968 00:00:00;   123
15.11.1968 00:00:00;   121
16.11.1968 00:00:00;   119
17.11.1968 00:00:00;   120
18.11.1968 00:00:00;   120
19.11.1968 00:00:00;   118
20.11.1968 00:00:00;   119
21.11.1968 00:00:00;   119
22.11.1968 00:00:00;   118
23.11.1968 00:00:00;   118
24.11.1968 00:00:00;   123
25.11.1968 00:00:00;   141
26.11.1968 00:00:00;   140
27.11.1968 00:00:00;   140
28.11.1968 00:00:00;   131
29.11.1968 00:00:00;   127
30.11.1968 00:00:00;   117
01.12.1968 00:00:00;   117
02.12.1968 00:00:00;   136
03.12.1968 00:00:00;   131
04.12.1968 00:00:00;   139
05.12.1968 00:00:00;   136
06.12.1968 00:00:00;   144
07.12.1968 00:00:00;   132
08.12.1968 00:00:00;   137
09.12.1968 00:00:00;   138
10.12.1968 00:00:00;   138
11.12.1968 00:00:00;   139
12.12.1968 00:00:00;   140
13.12.1968 00:00:00;   137
14.12.1968 00:00:00;   132
15.12.1968 00:00:00;   117
16.12.1968 00:00:00;   137
17.12.1968 00:00:00;   136
18.12.1968 00:00:00;   137
19.12.1968 00:00:00;   142
20.12.1968 00:00:00;   136
21.12.1968 00:00:00;   144
22.12.1968 00:00:00;   133
23.12.1968 00:00:00;   132
24.12.1968 00:00:00;   121
25.12.1968 00:00:00;   118
26.12.1968 00:00:00;   122
27.12.1968 00:00:00;   136
28.12.1968 00:00:00;   124
29.12.1968 00:00:00;   118
30.12.1968 00:00:00;   134
31.12.1968 00:00:00;   132
01.01.1969 00:00:00;   133
02.01.1969 00:00:00;   130
03.01.1969 00:00:00;   136
04.01.1969 00:00:00;   120
05.01.1969 00:00:00;   114
06.01.1969 00:00:00;   113
07.01.1969 00:00:00;   140
08.01.1969 00:00:00;   142
09.01.1969 00:00:00;   141
10.01.1969 00:00:00;   121
11.01.1969 00:00:00;   113
12.01.1969 00:00:00;   113
13.01.1969 00:00:00;   157
14.01.1969 00:00:00;   153
15.01.1969 00:00:00;   156
16.01.1969 00:00:00;   150
17.01.1969 00:00:00;   141
18.01.1969 00:00:00;   144
19.01.1969 00:00:00;   134
20.01.1969 00:00:00;   150
21.01.1969 00:00:00;   147
22.01.1969 00:00:00;   146
23.01.1969 00:00:00;   148
24.01.1969 00:00:00;   140
25.01.1969 00:00:00;   144
26.01.1969 00:00:00;   135
27.01.1969 00:00:00;   140
28.01.1969 00:00:00;   142
29.01.1969 00:00:00;   156
30.01.1969 00:00:00;   141
31.01.1969 00:00:00;   144
01.02.1969 00:00:00;   136
02.02.1969 00:00:00;   124
03.02.1969 00:00:00;   149
04.02.1969 00:00:00;   147
05.02.1969 00:00:00;   142
06.02.1969 00:00:00;   143
07.02.1969 00:00:00;   143
08.02.1969 00:00:00;   146
09.02.1969 00:00:00;   121
10.02.1969 00:00:00;   150
11.02.1969 00:00:00;   147
12.02.1969 00:00:00;   137
13.02.1969 00:00:00;   145
14.02.1969 00:00:00;   149
15.02.1969 00:00:00;   138
16.02.1969 00:00:00;   130
17.02.1969 00:00:00;   149
18.02.1969 00:00:00;   145
19.02.1969 00:00:00;   142
20.02.1969 00:00:00;   144
21.02.1969 00:00:00;   135
22.02.1969 00:00:00;   118
23.02.1969 00:00:00;   113
24.02.1969 00:00:00;   127
25.02.1969 00:00:00;   126
26.02.1969 00:00:00;   130
27.02.1969 00:00:00;   127
28.02.1969 00:00:00;   127
01.03.1969 00:00:00;   122
02.03.1969 00:00:00;   114
03.03.1969 00:00:00;   111
04.03.1969 00:00:00;   112
05.03.1969 00:00:00;   112
06.03.1969 00:00:00;   112
07.03.1969 00:00:00;   113
08.03.1969 00:00:00;   113
09.03.1969 00:00:00;   112
10.03.1969 00:00:00;   113
11.03.1969 00:00:00;   114
12.03.1969 00:00:00;   113
13.03.1969 00:00:00;   114
14.03.1969 00:00:00;   115
15.03.1969 00:00:00;   119
16.03.1969 00:00:00;   121
17.03.1969 00:00:00;   120
18.03.1969 00:00:00;   119
19.03.1969 00:00:00;   119
20.03.1969 00:00:00;   119
21.03.1969 00:00:00;   117
22.03.1969 00:00:00;   116
23.03.1969 00:00:00;   118
24.03.1969 00:00:00;   117
25.03.1969 00:00:00;   116
26.03.1969 00:00:00;   115
27.03.1969 00:00:00;   114
28.03.1969 00:00:00;   114
29.03.1969 00:00:00;   113
30.03.1969 00:00:00;   113
31.03.1969 00:00:00;   114
01.04.1969 00:00:00;   114
02.04.1969 00:00:00;   132
03.04.1969 00:00:00;   120
04.04.1969 00:00:00;   114
05.04.1969 00:00:00;   117
06.04.1969 00:00:00;   121
07.04.1969 00:00:00;   123
08.04.1969 00:00:00;   125
09.04.1969 00:00:00;   135
10.04.1969 00:00:00;   134
11.04.1969 00:00:00;   128
12.04.1969 00:00:00;   132
13.04.1969 00:00:00;   130
14.04.1969 00:00:00;   132
15.04.1969 00:00:00;   142
16.04.1969 00:00:00;   128
17.04.1969 00:00:00;   132
18.04.1969 00:00:00;   122
19.04.1969 00:00:00;   118
20.04.1969 00:00:00;   117
21.04.1969 00:00:00;   126
22.04.1969 00:00:00;   123
23.04.1969 00:00:00;   125
24.04.1969 00:00:00;   126
25.04.1969 00:00:00;   133
26.04.1969 00:00:00;   141
27.04.1969 00:00:00;   151
28.04.1969 00:00:00;   158
29.04.1969 00:00:00;   157
30.04.1969 00:00:00;   152
01.05.1969 00:00:00;   150
02.05.1969 00:00:00;   157
03.05.1969 00:00:00;   156
04.05.1969 00:00:00;   160
05.05.1969 00:00:00;   162
06.05.1969 00:00:00;   154
07.05.1969 00:00:00;   147
08.05.1969 00:00:00;   149
09.05.1969 00:00:00;   153
10.05.1969 00:00:00;   144
11.05.1969 00:00:00;   144
12.05.1969 00:00:00;   153
13.05.1969 00:00:00;   156
14.05.1969 00:00:00;   158
15.05.1969 00:00:00;   160
16.05.1969 00:00:00;   158
17.05.1969 00:00:00;   153
18.05.1969 00:00:00;   149
19.05.1969 00:00:00;   155
20.05.1969 00:00:00;   147
21.05.1969 00:00:00;   155
22.05.1969 00:00:00;   153
23.05.1969 00:00:00;   153
24.05.1969 00:00:00;   155
25.05.1969 00:00:00;   153
26.05.1969 00:00:00;   151
27.05.1969 00:00:00;   149
28.05.1969 00:00:00;   154
29.05.1969 00:00:00;   154
